uldanieida ___ n ___ 
uksavákta ___ n ___ 
uddu ___ n ___ 
táksta ___ n ___ 
tákse ___ n ___ 
tv-šovv ___ n ___ 
tv-ášši ___ n ___ 
tv-ođassátta ___ n ___ 
turnussadji ___ n ___ 
turisttafitnodat ___ n ___ 
turistaofelaš ___ n ___ 
turistahoavda ___ n ___ 
turismadoaibma ___ n ___ 
tuollodiehtu ___ n ___ 
tunella ___ n ___ 
trolár ___ n ___ 
traktorluodda ___ n ___ 
tombola ___ n ___ 
timiansovsa ___ n ___ 
teáhtersálla ___ n ___ 
teáhterfága ___ n ___ 
teáhterfestivála ___ n ___ 
terassa ___ n ___ 
telefuvdnanummár ___ n ___ 
telefuvdnakonsuleanta ___ n ___ 
telefunlinjá ___ n ___ 
telefongeahči ___ n ___ 
teknihkalašhoavda ___ n ___ 
technomusihkka ___ n ___ 
tearbmajoavku ___ n ___ 
teakstaoassi ___ n ___ 
teahterviessu ___ n ___ 
taleantagilvu ___ n ___ 
taiga ___ n ___ 
tabeallageassi ___ n ___ 
sávzzaboanda ___ n ___ 
sávzarátnu ___ n ___ 
sáttosuovva ___ n ___ 
sáttomaras ___ n ___ 
sáttoeana ___ n ___ 
sáttasággi ___ n ___ 
sáttagolli ___ n ___ 
sátnejođiheaddjistuollu ___ n ___ 
sátelihta ___ n ___ 
sárgungilvu ___ n ___ 
sámi-cup ___ n ___ 
sámiárbevierru ___ n ___ 
sáminieida ___ n ___ 
sámimedia ___ n ___ 
sámikonsuleanta ___ n ___ 
sámikonferánsa ___ n ___ 
sámeválgastivra ___ n ___ 
sámevašálaš ___ n ___ 
sámestáhta ___ n ___ 
sámestudeanta ___ n ___ 
sámeruhta ___ n ___ 
sámeolmmoš ___ n ___ 
sámelunta ___ n ___ 
sámekonsuleantavirgi ___ n ___ 
sámejienastuslohku ___ n ___ 
sámeidentitehta ___ n ___ 
sámegielalohkki ___ n ___ 
sámegielstudeanta ___ n ___ 
sámegielprofessor ___ n ___ 
sámegielfálli ___ n ___ 
sámegieldiibmu ___ n ___ 
sámegielbustávva ___ n ___ 
sámefáldi ___ n ___ 
sámeeallin ___ n ___ 
sámedikkeláhka ___ n ___ 
sámedikkeevttohas ___ n ___ 
sámediggeprográmma ___ n ___ 
sámediggehálddahus ___ n ___ 
sámediggedállu ___ n ___ 
sámebellodat ___ n ___ 
sáltečáhci ___ n ___ 
sáltesallit ___ n ___ 
sálaščohkka ___ n ___ 
sálaščiekčan ___ n ___ 
sáivaguollebivdu ___ n ___ 
sáhttofálaldat ___ n ___ 
ságajohka ___ n ___ 
ságadoallievttohas ___ n ___ 
sáddenvuohki ___ n ___ 
sáddehathoavda ___ n ___ 
superváldi ___ n ___ 
suovvahádja ___ n ___ 
suorgefága ___ n ___ 
suorbmageahči ___ n ___ 
suonat ___ n ___ 
suoma-norga ___ n ___ 
suoidnegáffal ___ n ___ 
suoidnebiebman ___ n ___ 
suohkanšibitdoavttir ___ n ___ 
suodjaluslávdegoddi ___ n ___ 
suodjalushoavda ___ n ___ 
summa ___ n ___ 
stállebákti ___ n ___ 
stálle ___ n ___ 
stáhtavuovdi ___ n ___ 
stáhtaorgána ___ n ___ 
stáhtanjunuš ___ n ___ 
stáhtalahttu ___ n ___ 
stáhtafápmu ___ n ___ 
stággovuoigatvuohta ___ n ___ 
stággobivdovuoigatvuohta ___ n ___ 
stádaeanan ___ n ___ 
stuorrádiggi ___ n ___ 
stuorraluohkká ___ n ___ 
stuorradikkedieđáhus ___ n ___ 
stuorradiggesadji ___ n ___ 
stuorradiggeevttohas ___ n ___ 
stuorastohpu ___ n ___ 
stuoraservvodat ___ n ___ 
stuoraluohkká ___ n ___ 
stuoraluodda ___ n ___ 
stuorahálla ___ n ___ 
stuoradiggeevttohas ___ n ___ 
studeantaáigi ___ n ___ 
studeantaviessu ___ n ___ 
studeantasearvi ___ n ___ 
studeantaovttastus ___ n ___ 
streaŋgačuojanas ___ n ___ 
strandebarmar ___ n ___ 
stoahkanviessu ___ n ___ 
stoahkanbáiki ___ n ___ 
stivraášši ___ n ___ 
stereorusttet ___ n ___ 
spánskkagiella ___ n ___ 
spábbačiekčanráidu ___ n ___ 
spábbačiekčanossodat ___ n ___ 
spábbačiekčanmáilbmi ___ n ___ 
spábbačiekčanjahki ___ n ___ 
spábbasearvi ___ n ___ 
sprintagilvu ___ n ___ 
spiinnebiergu ___ n ___ 
spellemannsbálkkašupmi ___ n ___ 
speallan-dávda ___ n ___ 
speallandávda ___ n ___ 
speallandoaibma ___ n ___ 
sosiálasuorggis ___ n ___ 
sosiálabealli ___ n ___ 
sosialministtar ___ n ___ 
soloskearru ___ n ___ 
sohkagirjjis ___ n ___ 
soalddátveahka ___ n ___ 
soahtebázahus ___ n ___ 
smávvaruhta ___ n ___ 
smávvalunta ___ n ___ 
smávvagávpot ___ n ___ 
smávvagilli ___ n ___ 
smávvafuođđolohku ___ n ___ 
smávvadállu ___ n ___ 
smávvacieban ___ n ___ 
smávvabeahcevuovdi ___ n ___ 
skábmabeaivi ___ n ___ 
skuvllavisti ___ n ___ 
skuvllaseahkka ___ n ___ 
skuvllaeaiggát ___ n ___ 
skuvlastohpu ___ n ___ 
skuvlareforbma ___ n ___ 
skuvlaportála ___ n ___ 
skuvlaipmilbálvalus ___ n ___ 
skuvlafriddjaáigi ___ n ___ 
skuvlabussa ___ n ___ 
skuvlabierggas ___ n ___ 
skuvlabiellu ___ n ___ 
skuttercross ___ n ___ 
skutersafari ___ n ___ 
skuteroassi ___ n ___ 
skutergávpi ___ n ___ 
skohtertuvra ___ n ___ 
skohterlahttu ___ n ___ 
skohterjohtu ___ n ___ 
skohterfitnodat ___ n ___ 
skohterbivttas ___ n ___ 
skoaruŋgá ___ n ___ 
skoaltagávpot ___ n ___ 
skoahtta ___ n ___ 
skiipaolmmái ___ n ___ 
skihpáraš ___ n ___ 
skihpaboazu ___ n ___ 
skandináva ___ n ___ 
sjalottlávki ___ n ___ 
sivdnideapmi ___ n ___ 
sisačoagginortnet ___ n ___ 
sisačoaggin ___ n ___ 
sisabeassaniskkus ___ n ___ 
sismiessi ___ n ___ 
sisbándijoavku ___ n ___ 
sisbándi ___ n ___ 
sirpa ___ n ___ 
sirdolaš ___ n ___ 
singelskearru ___ n ___ 
silkeláigi ___ n ___ 
silkeguolli ___ n ___ 
silbaduodji ___ n ___ 
silbaboagán ___ n ___ 
siiddastivra ___ n ___ 
siiddaolmmoš ___ n ___ 
siidavuohki ___ n ___ 
siidaguovlu ___ n ___ 
sihkkelgeaidnu ___ n ___ 
sihkarvuođahoavda ___ n ___ 
sihkarvuođaguovlu ___ n ___ 
sierrabibliotehka ___ n ___ 
sieksa ___ n ___ 
sieivagovva ___ n ___ 
sieiddáguoika ___ n ___ 
servvodatsuorgi ___ n ___ 
servvodatfága ___ n ___ 
servvodateallin ___ n ___ 
servodatossodat ___ n ___ 
servodatortnet ___ n ___ 
servodatdoaibma ___ n ___ 
seniordánsu ___ n ___ 
semináralávvu ___ n ___ 
seaŋgasadji ___ n ___ 
searvejoavku ___ n ___ 
seakteguolli ___ n ___ 
seaivundivat ___ n ___ 
seaivun ___ n ___ 
seaidnerátnu ___ n ___ 
seahkkanjálbmi ___ n ___ 
scooterdrag ___ n ___ 
schæfer ___ n ___ 
sallithivvodat ___ n ___ 
sadjásašpresideanta ___ n ___ 
røntgen ___ n ___ 
ráđđehuslahttu ___ n ___ 
ráđđehusfeaskkir ___ n ___ 
ráđđeaddiorgána ___ n ___ 
ráđđeaddin ___ n ___ 
ráŋggáštusčiekčan ___ n ___ 
rásselihtti ___ n ___ 
ránskalaš ___ n ___ 
ránsel ___ n ___ 
ránnágilli ___ n ___ 
rámsu ___ n ___ 
rámpon ___ n ___ 
ráksá ___ n ___ 
ráidočiekčanjoavku ___ n ___ 
ráidovisti ___ n ___ 
ráidoviessu ___ n ___ 
ráidomeašttir ___ n ___ 
ráidogilvu ___ n ___ 
ráhkaneapmi ___ n ___ 
ráfiveahka ___ n ___ 
ráfikonsearta ___ n ___ 
rádjecaggi ___ n ___ 
rádjaofelaš ___ n ___ 
rádjadárkkástus ___ n ___ 
rádiostášuvdna ___ n ___ 
rádiobargu ___ n ___ 
ráddjehus ___ n ___ 
ruvkeášši ___ n ___ 
ruvdnamoarsi ___ n ___ 
rusttetbargu ___ n ___ 
rustafielbmá ___ n ___ 
ruskatuvdni ___ n ___ 
ruovttufeasta ___ n ___ 
ruovttudilli ___ n ___ 
ruovdešlámbbar ___ n ___ 
ruovdeáigi ___ n ___ 
ruovdediŋga ___ n ___ 
ruostafielmmis ___ n ___ 
ruonávuovdi ___ n ___ 
ruojas ___ n ___ 
rune ___ n ___ 
rumašrahpan ___ n ___ 
ruivi ___ n ___ 
ruhtasumma ___ n ___ 
ruhtaspeallansorjjasvuohta ___ n ___ 
ruhtaspeallanmášiidna ___ n ___ 
ruhtarávdnji ___ n ___ 
ruhtaolmmoš ___ n ___ 
ruhtalassáneapmi ___ n ___ 
ruhtajorran ___ n ___ 
ruhtaheahti ___ n ___ 
ruhtadoarjjaortnet ___ n ___ 
ruhtadilálašvuohta ___ n ___ 
romskiipa ___ n ___ 
romaninisu ___ n ___ 
rocker ___ n ___ 
rocka-joavku ___ n ___ 
rocklávlla ___ n ___ 
rockfestivála ___ n ___ 
roavva ___ n ___ 
roahka ___ n ___ 
rindi ___ n ___ 
riikkačájáhus ___ n ___ 
riikkačoahkkináirras ___ n ___ 
riikkaviidosašvahkku ___ n ___ 
riikkastivrraáirras ___ n ___ 
riikkaoasselávdegoddi ___ n ___ 
riikkakonferánsa ___ n ___ 
riikkaguovlu ___ n ___ 
riikkaeadni ___ n ___ 
riikkaadvokáhtta ___ n ___ 
riikavuloš ___ n ___ 
riikastivralahttu ___ n ___ 
riikaskuvla ___ n ___ 
riikaoassegilvu ___ n ___ 
rihppagirji ___ n ___ 
rihkolašvuohta ___ n ___ 
rievvár-guovttos ___ n ___ 
rievssatnálli ___ n ___ 
rievssatmáddodat ___ n ___ 
rievssatgazza ___ n ___ 
rievdanproseassa ___ n ___ 
rievdadusárvalus ___ n ___ 
riektesátni ___ n ___ 
riektegáibádus ___ n ___ 
riektefápmu ___ n ___ 
riegádannummir ___ n ___ 
riegádanbeaivvedearvuohta ___ n ___ 
riegádanbeaidearvvuohta ___ n ___ 
revy-joavku ___ n ___ 
revišuvdnaguovlu ___ n ___ 
resursarehketdoallu ___ n ___ 
resolušuvdnalávdegoddi ___ n ___ 
reportášamátki ___ n ___ 
rekvisišuvdnaváldi ___ n ___ 
rehketstuhkka ___ n ___ 
regulerenplánabargu ___ n ___ 
regiunplána ___ n ___ 
reddjo ___ n ___ 
redakšunhoavda ___ n ___ 
redaktevraovddasvástádus ___ n ___ 
reantovuoitu ___ n ___ 
reantomearri ___ n ___ 
raksa ___ n ___ 
radio-hoavda ___ n ___ 
radiosignála ___ n ___ 
radioprošeakta ___ n ___ 
radiojournalista ___ n ___ 
rabaslihttu ___ n ___ 
pássauniovdna ___ n ___ 
párraoktavuohta ___ n ___ 
pántareive ___ n ___ 
pántafáŋga ___ n ___ 
pálla ___ n ___ 
pálbmalasta ___ n ___ 
prošeaktavirgi ___ n ___ 
prošeaktaohcan ___ n ___ 
prošeaktaohcamuš ___ n ___ 
prostitušuvdnajohtolat ___ n ___ 
prosedyra ___ n ___ 
proseantaboađus ___ n ___ 
prográmmaráđđi ___ n ___ 
prográmmadoaibma ___ n ___ 
pro-rektor ___ n ___ 
priváhtavuodjin ___ n ___ 
priváhtaviessu ___ n ___ 
priváhtagovva ___ n ___ 
priváhtafeasta ___ n ___ 
priváhtabiila ___ n ___ 
presideanttaguovttos ___ n ___ 
presideantaáigodat ___ n ___ 
preassakantuvra ___ n ___ 
pornogovva ___ n ___ 
populárakultuvra ___ n ___ 
pop-prinseassa ___ n ___ 
pomora ___ n ___ 
politiijámeašttir ___ n ___ 
politiijaeiseváldi ___ n ___ 
poastaolmmái ___ n ___ 
poastabáŋku ___ n ___ 
plástaruska ___ n ___ 
perkušuvdna ___ n ___ 
perioda ___ n ___ 
penšuvdnamáksu ___ n ___ 
pedagogalaš-psykologa ___ n ___ 
pea-niehtti ___ n ___ 
parlameantavisti ___ n ___ 
paralleallainvesterenfoanda ___ n ___ 
ođđavarra ___ n ___ 
ođđaliberalisma ___ n ___ 
ođđabeaisárdni ___ n ___ 
ođas-gáldu ___ n ___ 
ođassiidu ___ n ___ 
ođasreive ___ n ___ 
ođasmáhttu ___ n ___ 
ođasbihttá ___ n ___ 
ovttasbargovuođđu ___ n ___ 
ovttasbargosuorgi ___ n ___ 
ovttasbargoprográmma ___ n ___ 
ovttasbargoplána ___ n ___ 
ovttasbargojurdda ___ n ___ 
ovttasbargoarena ___ n ___ 
ovttadássásašvuođaplána ___ n ___ 
ovdánanproseassa ___ n ___ 
ovddádus ___ n ___ 
ovdditbeaivi ___ n ___ 
ovddastusbellodat ___ n ___ 
ovddasteaddjiguovttos ___ n ___ 
ovdavuoján ___ n ___ 
ovdaolmmái ___ n ___ 
ovdamorašhoavda ___ n ___ 
ovdalávlu ___ n ___ 
ovdaliidni ___ n ___ 
ovdagihtiimáksomearri ___ n ___ 
ossodatkantuvra ___ n ___ 
ossodateaiggát ___ n ___ 
oskkuviellja ___ n ___ 
oskkusuorgi ___ n ___ 
oskkudovddastus ___ n ___ 
orkeasttar ___ n ___ 
organisašuvdnaossodat ___ n ___ 
organisašuvdnadoarjja ___ n ___ 
organisašunhoavda ___ n ___ 
organisašunbargu ___ n ___ 
oppal ___ n ___ 
opmodatsoabaheapmi ___ n ___ 
operatevra ___ n ___ 
operamáilbmi ___ n ___ 
olmmošvuoigatvuođalaš ___ n ___ 
olmmošvuoigatvuođačeahppi ___ n ___ 
olmmošvuoigatvuođaášši ___ n ___ 
olmmošvuoigatvuođasearvi ___ n ___ 
olmmošvuoigatvuođajulggaštus ___ n ___ 
olmmošmearri ___ n ___ 
olmmošgávppašeapmi ___ n ___ 
ollesleaktu ___ n ___ 
olleolmmoš ___ n ___ 
olgobargu ___ n ___ 
olbmášguovttos ___ n ___ 
olbmoš ___ n ___ 
olbmoheagga ___ n ___ 
oktováhnenbearaš ___ n ___ 
oktasašsearvi ___ n ___ 
oktasašdoaibma ___ n ___ 
ohcciidlistu ___ n ___ 
ohcanveahka ___ n ___ 
ohcanriekti ___ n ___ 
ohcanláhki ___ n ___ 
ohcanbargu ___ n ___ 
odeldiggeproposišuvdna ___ n ___ 
oberstløytnant ___ n ___ 
obbalašsádden ___ n ___ 
obbaeallu ___ n ___ 
oasusfoanda ___ n ___ 
oastingálvu ___ n ___ 
oasseáiggevirgi ___ n ___ 
oarjesápmi ___ n ___ 
oarjeriika ___ n ___ 
oarjegáddi ___ n ___ 
oarjeduottar ___ n ___ 
oapmenjuovahat ___ n ___ 
oapmebierggas ___ n ___ 
oanehissoajatbáidi ___ n ___ 
oamastusriekti ___ n ___ 
oamastangažaldat ___ n ___ 
oaivvadeapmi ___ n ___ 
oaivekapihtal ___ n ___ 
oaivejurdda ___ n ___ 
oahppočájánasbargu ___ n ___ 
oahppováttisvuohta ___ n ___ 
oahpposystema ___ n ___ 
oahpposuorggis ___ n ___ 
oahppoprošeakta ___ n ___ 
oahppomátkestipeanda ___ n ___ 
oahppokantuvra ___ n ___ 
oahppohálddáhus ___ n ___ 
oahppohálddahus ___ n ___ 
oahppogiella ___ n ___ 
oahppodilálašvuohta ___ n ___ 
oahppiidsearvi ___ n ___ 
oahppamateriáladoaimmahat ___ n ___ 
oahpahusváldováldegoddi ___ n ___ 
oahpahuskonsuleanta ___ n ___ 
oahpahusguovda ___ n ___ 
oahpaheaddjiallaskuvlla ___ n ___ 
oaggunstávrá ___ n ___ 
oadjodivat ___ n ___ 
nášuvnnaid-lávdegoddi ___ n ___ 
nášunálabeaivi ___ n ___ 
nášunalstáhta ___ n ___ 
návetáigi ___ n ___ 
návetuksa ___ n ___ 
návdelohku ___ n ___ 
nállevealahanlávdegoddi ___ n ___ 
nákkus ___ n ___ 
náhkkeduodji ___ n ___ 
nuppástupmi ___ n ___ 
nuortalašsápmi ___ n ___ 
nuortalašgilli ___ n ___ 
nuorta-sápmi ___ n ___ 
nuortalulli ___ n ___ 
nuortaeanan ___ n ___ 
nuortaduottar ___ n ___ 
nuortabiegga ___ n ___ 
nuortabealli ___ n ___ 
nuoraidskuvlladássi ___ n ___ 
nuoraidsiidu ___ n ___ 
nuoraidparlameanta ___ n ___ 
nuoraidkonfereansa ___ n ___ 
nuoraidgirjjálašvuohta ___ n ___ 
nuoraidfitnodat ___ n ___ 
nuoraidevttohas ___ n ___ 
nuoraiddigaštallan ___ n ___ 
nuoraidaviisa ___ n ___ 
nulla-duollu ___ n ___ 
nubbegiella ___ n ___ 
noveallagirji ___ n ___ 
noveallafilbma ___ n ___ 
norggaolahus ___ n ___ 
norggacup ___ n ___ 
nominašuvnnačoahkkin ___ n ___ 
njárggahas ___ n ___ 
njurjobivdu ___ n ___ 
njuovvanbálká ___ n ___ 
njuovahatvisti ___ n ___ 
njuorjočivga ___ n ___ 
njuorjjonáhkkebivttas ___ n ___ 
njuorat ___ n ___ 
njuolggočuoigan ___ n ___ 
njuolggočoalli ___ n ___ 
njuolggadusrievdan ___ n ___ 
njunušpolitihkar ___ n ___ 
njunošolmmoš ___ n ___ 
njunevuolli ___ n ___ 
njiŋŋelasdivri ___ n ___ 
nisuláibi ___ n ___ 
nissonvuoigatvuohta ___ n ___ 
nissonriikkačiekčan ___ n ___ 
nissonolbmoš ___ n ___ 
nissonlistu ___ n ___ 
nissondoaibma ___ n ___ 
nissonbargosadji ___ n ___ 
ninna ___ n ___ 
niibečájáhus ___ n ___ 
niiberáigi ___ n ___ 
niibenađđa ___ n ___ 
niibebádji ___ n ___ 
nieidariehpu ___ n ___ 
nieidaheaibu ___ n ___ 
niehkobeaivi ___ n ___ 
nearvavuogádat ___ n ___ 
neahttalágádus ___ n ___ 
neahttagávpi ___ n ___ 
našunalromantihkka ___ n ___ 
nasista ___ n ___ 
narkotihkkaváttisvuohta ___ n ___ 
narkotihkabiras ___ n ___ 
nanustus ___ n ___ 
nanni ___ n ___ 
mášiidnaeaiggát ___ n ___ 
máŋggadáfotvuohta ___ n ___ 
máŋgenmášiidna ___ n ___ 
mávssus ___ n ___ 
máttaráhkkut ___ n ___ 
mátta-sápmelaš ___ n ___ 
máttaáhpesuolu ___ n ___ 
máttaolmmoš ___ n ___ 
máttabiegga ___ n ___ 
mátkevásáhus ___ n ___ 
mátkeplána ___ n ___ 
mátkeealáhusbuvtta ___ n ___ 
máskadánsa ___ n ___ 
márkanáigi ___ n ___ 
márkanvejolašvuohta ___ n ___ 
márkanplána ___ n ___ 
márkangávpi ___ n ___ 
márkanguossi ___ n ___ 
márfegeahči ___ n ___ 
mánáidčoagganeapmi ___ n ___ 
mánáidsuodjalanpedagoga ___ n ___ 
mánáidgárdin ___ n ___ 
mánáidgárdeseminára ___ n ___ 
mánáidgárdemáksu ___ n ___ 
mánáidgárddeossodat ___ n ___ 
mánáiddoallu ___ n ___ 
mánáidbihttá ___ n ___ 
mánna ___ n ___ 
málesbiergu ___ n ___ 
málesbeaivi ___ n ___ 
málabuvda ___ n ___ 
máinnas-sápmelaš ___ n ___ 
máinnasgáldu ___ n ___ 
máilmmiárbi ___ n ___ 
máilmmiáhpi ___ n ___ 
máilbmebáŋku ___ n ___ 
muŋka ___ n ___ 
muvraseaidni ___ n ___ 
musihkkárolmmái ___ n ___ 
musihkkaárbi ___ n ___ 
musihkkastudio ___ n ___ 
musihkkaoassi ___ n ___ 
musihkkakultuvra ___ n ___ 
musihkkajournalista ___ n ___ 
musihkkagovva ___ n ___ 
musihkkaboddu ___ n ___ 
musihkkabeaivi ___ n ___ 
musihkavuohki ___ n ___ 
musihkabihttá ___ n ___ 
museasuorgi ___ n ___ 
museadoaibma ___ n ___ 
muotkenjárga ___ n ___ 
muortu ___ n ___ 
muorraávnnas ___ n ___ 
muorravuovdi ___ n ___ 
muorraviessu ___ n ___ 
muorrasorta ___ n ___ 
muorraskulptuvra ___ n ___ 
muorramátta ___ n ___ 
muorragássa ___ n ___ 
muorraguhpa ___ n ___ 
muorrafiidnu ___ n ___ 
muohtačeasangilvu ___ n ___ 
muohtaskohtervuodjin ___ n ___ 
muohtagielkaláhttu ___ n ___ 
muohtaeŋgel ___ n ___ 
muohtadálvi ___ n ___ 
muohtaduodji ___ n ___ 
multimediafitnodat ___ n ___ 
muitodoallu ___ n ___ 
muitobeaivi ___ n ___ 
muitalusgilvu ___ n ___ 
muhkkegeallir ___ n ___ 
momsaortnet ___ n ___ 
molssašuddi ___ n ___ 
mojinjálbmi ___ n ___ 
mohtorvuodjin ___ n ___ 
mohtorklubba ___ n ___ 
mohtorjoavku ___ n ___ 
mohtorgeaidnu ___ n ___ 
mohtorcross ___ n ___ 
mohtorboaldámuš ___ n ___ 
miss ___ n ___ 
mirkkohuvva ___ n ___ 
mirkkogeavaheapmi ___ n ___ 
minerálaullu ___ n ___ 
millopárka ___ n ___ 
milli ___ n ___ 
militearajoavku ___ n ___ 
mikroskohpa ___ n ___ 
mikrográmma ___ n ___ 
miesseáldu ___ n ___ 
miessenjuovvandoarjja ___ n ___ 
mielkešibitdoallu ___ n ___ 
mielkehaddi ___ n ___ 
mielkebuvttadeapmi ___ n ___ 
mielddusčálus ___ n ___ 
miellahtulohku ___ n ___ 
miellahttomáksu ___ n ___ 
mielbargiguovttos ___ n ___ 
miehkkeguolli ___ n ___ 
metánagássa ___ n ___ 
mekánalašfága ___ n ___ 
medium ___ n ___ 
mediastoarbma ___ n ___ 
mediadieđa ___ n ___ 
mediabadji ___ n ___ 
mearrádusprosedyra ___ n ___ 
mearrádusnjuolggadus ___ n ___ 
mearridanproseassa ___ n ___ 
mearridanorgána ___ n ___ 
mearračáhci ___ n ___ 
mearravuoigatvuohta ___ n ___ 
mearraresursalávdegoddi ___ n ___ 
mearraressursa ___ n ___ 
mearradássi ___ n ___ 
mearabiebmu ___ n ___ 
meallu ___ n ___ 
meahccevásáhus ___ n ___ 
meahccestállu ___ n ___ 
meahccesearvi ___ n ___ 
meahccekommišuvdna ___ n ___ 
meahccejohtolat ___ n ___ 
meahccehoavda ___ n ___ 
meahccefuođđobiergu ___ n ___ 
meahccebivdu ___ n ___ 
meahccebearráigeahčču ___ n ___ 
meahccebarta ___ n ___ 
maŋŋebárggaeahket ___ n ___ 
maŋŋegaskabeaivi ___ n ___ 
maŋolassa ___ n ___ 
masterprográmma ___ n ___ 
martyra ___ n ___ 
maratonviehkat ___ n ___ 
maoriálbmot ___ n ___ 
manifeasta ___ n ___ 
máttaáhpesuolu ___ n ___ 
láđisvuohta ___ n ___ 
lávžegeahči ___ n ___ 
lávkasealgi ___ n ___ 
lávdečuovga ___ n ___ 
lávdehápmi ___ n ___ 
láseuksa ___ n ___ 
láselihtti ___ n ___ 
lákca-jiekŋa ___ n ___ 
láhttevuohki ___ n ___ 
láhppoluoppal ___ n ___ 
láhkonieida ___ n ___ 
láhkasuodjaleapmi ___ n ___ 
láhkaproposišuvdna ___ n ___ 
láhkageavaheapmi ___ n ___ 
lággojávri ___ n ___ 
lágariekti ___ n ___ 
lágadiggi ___ n ___ 
lustabivdu ___ n ___ 
luođđaráigi ___ n ___ 
luovosáirras ___ n ___ 
luovaseallu ___ n ___ 
luovas ___ n ___ 
luossačuomas ___ n ___ 
luossastággu ___ n ___ 
luossaoaggungilvu ___ n ___ 
luossamálli ___ n ___ 
luossaguolli ___ n ___ 
luossagovva ___ n ___ 
luossagoddi ___ n ___ 
luossagilvvohallan ___ n ___ 
luossacup ___ n ___ 
luossabreava ___ n ___ 
luondduvásihus ___ n ___ 
luondduvárri ___ n ___ 
luondduváre ___ n ___ 
luonddusárggus ___ n ___ 
luonddusuodjalanguovlu ___ n ___ 
luondduossodat ___ n ___ 
luonddugáhttenovttastus ___ n ___ 
luonddugáhttenorganisašuvdna ___ n ___ 
luonddugáhttenláhka ___ n ___ 
luonddufoanda ___ n ___ 
luomemáihli ___ n ___ 
luohttámušolmmái ___ n ___ 
luohtešuokŋa ___ n ___ 
luoddakántuvra ___ n ___ 
luoddahoavda ___ n ___ 
luoddabealis ___ n ___ 
lunttaidsearvi ___ n ___ 
lummaliidni ___ n ___ 
lulliguovlu ___ n ___ 
luksusváttisvuohta ___ n ___ 
luistenšillju ___ n ___ 
luistengažaldat ___ n ___ 
luistencup ___ n ___ 
lohpeguovlu ___ n ___ 
lohkanvealgi ___ n ___ 
lohkansuorgi ___ n ___ 
lohkannjuolggadus ___ n ___ 
lohkanfálaldat ___ n ___ 
lohkanboađus ___ n ___ 
loddešládja ___ n ___ 
lodderáidalas ___ n ___ 
loddegirjjis ___ n ___ 
loatnarámma ___ n ___ 
loatnareantu ___ n ___ 
loatnaortnet ___ n ___ 
loasttar ___ n ___ 
loahppaoassi ___ n ___ 
loahppakonferánsa ___ n ___ 
loahpahuvva ___ n ___ 
livnnetalmmuheapmi ___ n ___ 
litteratuvrabálkkašupmi ___ n ___ 
listaevttohus ___ n ___ 
liktu ___ n ___ 
liitu ___ n ___ 
liige-ealáhus ___ n ___ 
liigečiekčan ___ n ___ 
liigeáirras ___ n ___ 
liigeriikkačoahkkin ___ n ___ 
liigeprográmma ___ n ___ 
liigedievasčoahkkin ___ n ___ 
lihttostivra ___ n ___ 
lihttobeaivi ___ n ___ 
lihtterbealle ___ n ___ 
lieggastuollu ___ n ___ 
lieggačáhci ___ n ___ 
lieggavarra ___ n ___ 
lieggastuollu ___ n ___ 
lieggamális ___ n ___ 
lensmánnekántuvra ___ n ___ 
lensmánnebálvá ___ n ___ 
leanariekti ___ n ___ 
lavdnjeoaivi ___ n ___ 
lastavuovdi ___ n ___ 
lassiruhtadeapmi ___ n ___ 
lassiguođoheapmi ___ n ___ 
lassibálká ___ n ___ 
lassedoarjja ___ n ___ 
lassebiebman ___ n ___ 
lappekodisilla ___ n ___ 
kástavuogádat ___ n ___ 
kásta ___ n ___ 
káfegoiku ___ n ___ 
kvohta ___ n ___ 
kvalitehtabálkkašupmi ___ n ___ 
kvalitehtabargu ___ n ___ 
kupoŋŋa ___ n ___ 
kultuvrasuorgi ___ n ___ 
kultuvrabálkkašupmi ___ n ___ 
kultuvrabargu ___ n ___ 
kulturvuođđu ___ n ___ 
kultursálla ___ n ___ 
kulturstipeanda ___ n ___ 
kulturskuvlafálaldat ___ n ___ 
kulturmáhtolašvuohta ___ n ___ 
kulturmuitobeaivvis ___ n ___ 
kulturkomitéa ___ n ___ 
kulturiešstivrejupmi ___ n ___ 
kulturhuksen ___ n ___ 
kulturdoaimmahus ___ n ___ 
kulta ___ n ___ 
kubihkkacentimehter ___ n ___ 
kránnjágilli ___ n ___ 
kruvdnadálusavu ___ n ___ 
kritera ___ n ___ 
kriminalpolitiguovddáš ___ n ___ 
kredihttakoarta ___ n ___ 
kreatsasámeválgastivra ___ n ___ 
korrekturlohkki ___ n ___ 
konsultašuvdnaortnet ___ n ___ 
konstitušuvdnalávdegoddi ___ n ___ 
konsešunláhka ___ n ___ 
konserváhtorvirgi ___ n ___ 
konseartaviessu ___ n ___ 
konsearnahoavda ___ n ___ 
konfrontašuvdna ___ n ___ 
konfliktaguovlu ___ n ___ 
konfirmántagirji ___ n ___ 
kommunistabellodat ___ n ___ 
koloniijastáhta ___ n ___ 
koloniijafápmu ___ n ___ 
koarraláhttu ___ n ___ 
koaramusihkka ___ n ___ 
koalla ___ n ___ 
klássadáiddár ___ n ___ 
kirkostohpu ___ n ___ 
kirkohearrá ___ n ___ 
kiinnábávkkanas ___ n ___ 
kiikkar ___ n ___ 
kievra ___ n ___ 
keaissir ___ n ___ 
